CrimeId,Name
481998,Central
554189,Central
596830,Central
455097,Central
681917,Central
977108,Central
953332,Central
182612,Central
353996,Central
128107,Central
801180,Central
734144,Central
670520,Central
255283,Central
823090,Central
446886,Central
897377,Central
246382,Central
535001,Central
417572,Central
223378,Central
526574,Central
784296,Central
311839,Central
129811,Central
951590,Central
515933,Central
267403,Central
556785,Central
1857,Central
836684,Central
285366,Central
56316,Central
760876,Central
744621,Central
929539,Central
674793,Central
177228,Central
859874,Central
74934,Central
667796,Central
664455,Central
894061,Central
433254,Central
897266,Central
845233,Central
869578,Central
510030,Central
541596,Central
482683,Central
580975,Central
481934,Central
903435,Central
130255,Central
642154,Central
465146,Central
724598,Central
356644,Central
93676,Central
786530,Central
198621,Central
757934,Central
797826,Central
520418,Central
900495,Central
126547,Central
686359,Central
679970,Central
868676,Central
102561,Central
102020,Central
135587,Central
640935,Central
764334,Central
517103,Central
880141,Central
555928,Central
496060,Central
958082,Central
9260,Central
411100,Central
280414,Central
767334,Central
442198,Central
3415,Central
649520,Central
891489,Central
150471,Central
486239,Central
697293,Central
850221,Central
215616,Central
716601,Central
552798,Central
666959,Central
392787,Central
976502,Central
543369,Central
264887,Central
157982,Central
376282,Central
555306,Central
873641,Central
722807,Central
806788,Central
391373,Central
753027,Central
74473,Central
183097,Central
364346,Central
505999,Central
808483,Central
434625,Central
117028,Central
239212,Central
152425,Central
972561,Central
415998,Central
518800,Central
859880,Central
561189,Central
519296,Central
893518,Central
974614,Central
573774,Central
922055,Central
720756,Central
154151,Central
211985,Central
743142,Central
99822,Central
244309,Central
778925,Central
695945,Central
575636,Central
166395,Central
57088,Central
559378,Central
402847,Central
66526,Central
662149,Central
937999,Central
865426,Central
390475,Central
972341,Central
209523,Central
772941,Central
359995,Central
8356,Central
839139,Central
854004,Central
814805,Central
325338,Central
66880,Central
70113,Central
608112,Central
518588,Central
918256,Central
670698,Central
59867,Central
918247,Central
196396,Central
446747,Central
468955,Central
771491,Central
268899,Central
799687,Central
480948,Central
421455,Central
697150,Central
153867,Central
79122,Central
811062,Central
124263,Central
774266,Central
369704,Central
617627,Central
937542,Central
549588,Central
56717,Central
565754,Central
373930,Central
854151,Central
686535,Central
278676,Central
296738,Central
433961,Central
597107,Central
536324,Central
311850,Central
611569,Central
634262,Central
518183,Central
350565,Central
572373,Central
59047,Central
379953,Central
690812,Central
558260,Central
548562,Central
842955,Central
283582,Central
593209,Central
797749,Central
913509,Central
950400,Central
455165,Central
826234,Central
749178,Central
906027,Central
541042,Central
741685,Central
265744,Central
458325,Central
73330,Central
333275,Central
569041,Central
103076,Central
635836,Central
403932,Central
426354,Central
593892,Central
728127,Central
604637,Central
177816,Central
679429,Central
898140,Central
903776,Central
827620,Central
846152,Central
937570,Central
714757,Central
697204,Central
367431,Central
677555,Central
44036,Central
271599,Central
852675,Central
831472,Central
516723,Central
961854,Central
59601,Central
52161,Central
968391,Central
664161,Central
299142,Central
443346,Central
256656,Central
100996,Central
919334,Central
154410,Central
800180,Central
771417,Central
284825,Central
410507,Central
255617,Central
758073,Central
138067,Central
545924,Central
951750,Central
712237,Central
638406,Central
120715,Central
186728,Central
973610,Central
142733,Central
519015,Central
200101,Central
573549,Central
77820,Central
445304,Central
75236,Central
411316,Central
85859,Central
905871,Central
949996,Central
53658,Central
634448,Central
567971,Central
556994,Central
686800,Central
581125,Central
590874,Central
664878,Central
474166,Central
158340,Central
642283,Central
826181,Central
909849,Central
754691,Central
676435,Central
975212,Central
301199,Central
22503,Central
963004,Central
737155,Central
964102,Central
536881,Central
388659,Central
322614,Central
816896,Central
42456,Central
351687,Central
336413,Central
431097,Central
247965,Central
124332,Central
643319,Central
359648,Central
482842,Central
480409,Central
352953,Central
937878,Central
99909,Central
425612,Central
116846,Central
344476,Central
294818,Central
122223,Central
964356,Central
308788,Central
196851,Central
76528,Central
937863,Central
348906,Central
525290,Central
965023,Central
720323,Central
532841,Central
426615,Central
636079,Central
583135,Central
386752,Central
614863,Central
755119,Central
20204,Central
500520,Central
498464,Central
687195,Central
736900,Central
384104,Central
401751,Central
444341,Central
881536,Central
322739,Central
109987,Central
769120,Central
484758,Central
514292,Central
105890,Central
214857,Central
904283,Central
592261,Central
884239,Central
657814,Central
59174,Central
528551,Central
891909,Central
46786,Central
693682,Central
433425,Central
662877,Central
755434,Central
686859,Central
719878,Central
222489,Central
114903,Central
268381,Central
740312,Central
423775,Central
756730,Central
824459,Central
871414,Central
256424,Central
852547,Central
896977,Central
437253,Central
50957,Central
980224,Central
357645,Central
35250,Central
817256,Central
408362,Central
216161,Central
657683,Central
129415,Central
295723,Central
62673,Central
172666,Central
171411,Central
436632,Central
673406,Central
475036,Central
790562,Central
7738,Central
158955,Central
878697,Central
93572,Central
698316,Central
246117,Central
137588,Central
120454,Central
698374,Central
77235,Central
555603,Central
699056,Central
765982,Central
322467,Central
525763,Central
483066,Central
39950,Central
860772,Central
141921,Central
208754,Central
586949,Central
873165,Central
544056,Central
436934,Central
789655,Central
32541,Central
56057,Central
424442,Central
51283,Central
31982,Central
686262,Central
964603,Central
516837,Central
435016,Central
548911,Central
143113,Central
955209,Central
61292,Central
717395,Central
432680,Central
935194,Central
622538,Central
175239,Central
45677,Central
614710,Central
973157,Central
207172,Central
783685,Central
4410,Central
874907,Central
621085,Central
414237,Central
172357,Central
362054,Central
692580,Central
862982,Central
617151,Central
624867,Central
856451,Central
975825,Central
491454,Central
503364,Central
707247,Central
632442,Central
233187,Central
393184,Central
31229,Central
753168,Central
877298,Central
753771,Central
428467,Central
860510,Central
844265,Central
540717,Central
502119,Central
518943,Central
469636,Central
980783,Central
421521,Central
609748,Central
588542,Central
954857,Central
544936,Central
864135,Central
274353,Central
277558,Central
139893,Central
759186,Central
103464,Central
656034,Central
79730,Central
841927,Central
803974,Central
753322,Central
537346,Central
762172,Central
758031,Central
747516,Central
655190,Central
531193,Central
749607,Central
437078,Central
587483,Central
762725,Central
542231,Central
123747,Central
912285,Central
565690,Central
663766,Central
613987,Central
651961,Central
628861,Central
314303,Central
471193,Central
646333,Central
358492,Central
638010,Central
253588,Central
348401,Central
946695,Central
371106,Central
162709,Central
366996,Central
286723,Central
916351,Central
958883,Central
857579,Central
400434,Central
948680,Central
947592,Central
815790,Central
711221,Central
872356,Central
105463,Central
799569,Central
391003,Central
538230,Central
840813,Central
818523,Central
605838,Central
721279,Central
338910,Central
516268,Central
230199,Central
854541,Central
860855,Central
282136,Central
707282,Central
691145,Central
369172,Central
922578,Central
615257,Central
503591,Central
118553,Central
667257,Central
976264,Central
788415,Central
707634,Central
760240,Central
968152,Central
711136,Central
675780,Central
159586,Central
212424,Central
561775,Central
527122,Central
128631,Central
319772,Central
150406,Central
799612,Central
424223,Central
607601,Central
707019,Central
586855,Central
923410,Central
682667,Central
74699,Central
972246,Central
150177,Central
705858,Central
802232,Central
423599,Central
711934,Central
747404,Central
824247,Central
976977,Central
651064,Central
761794,Central
408968,Central
576849,Central
585443,Central
232874,Central
738535,Central
255327,Central
412917,Central
227162,Central
591097,Central
71277,Central
482118,Central
196028,Central
640687,Central
774488,Central
141910,Central
553566,Central
743772,Central
674171,Central
757069,Central
716998,Central
598249,Central
388326,Central
782888,Central
278967,Central
581388,Central
486822,Central
385194,Central
624395,Central
495413,Central
893435,Central
328717,Central
498826,Central
157427,Central
456890,Central
489858,Central
103724,Central
647039,Central
795197,Central
778489,Central
154024,Central
564315,Central
103641,Central
547792,Central
261242,Central
661160,Central
344570,Central
963336,Central
14032,Central
168449,Central
482482,Central
765654,Central
699975,Central
853807,Central
213786,Central
78235,Central
831085,Central
557801,Central
464939,Central
372216,Central
603706,Central
152813,Central
548460,Central
842451,Central
448117,Central
943145,Central
559366,Central
569992,Central
230027,Central
882068,Central
772893,Central
789777,Central
950058,Central
466542,Central
921290,Central
852705,Central
409628,Central
257277,Central
756759,Central
560929,Central
514140,Central
70137,Central
484563,Central
142480,Central
588894,Central
528684,Central
980260,Central
537144,Central
396108,Central
582333,Central
101413,Central
550443,Central
638670,Central
706456,Central
224792,Central
245200,Central
424113,Central
315833,Central
680100,Central
490713,Central
735719,Central
28162,Central
75141,Central
945494,Central
829678,Central
433858,Central
62467,Central
575125,Central
482335,Central
823136,Central
295369,Central
359085,Central
275939,Central
971015,Central
206066,Central
618766,Central
800637,Central
900727,Central
336779,Central
137378,Central
475174,Central
655898,Central
559363,Central
386719,Central
217248,Central
659617,Central
768727,Central
866362,Central
296315,Central
482387,Central
821168,Central
361360,Central
843365,Central
543364,Central
601067,Central
565087,Central
158598,Central
25702,Central
172813,Central
178363,Central
396725,Central
585821,Central
566496,Central
49387,Central
750341,Central
837769,Central
969154,Central
792069,Central
568844,Central
160187,Central
818412,Central
98661,Central
897927,Central
733366,Central
628686,Central
226678,Central
837416,Central
823868,Central
651532,Central
966753,Central
207262,Central
501667,Central
733656,Central
22584,Central
967796,Central
320151,Central
938315,Central
319670,Central
33929,Central
563562,Central
822477,Central
845984,Central
286584,Central
782102,Central
691448,Central
814009,Central
302071,Central
880764,Central
849071,Central
322908,Central
802320,Central
849400,Central
323699,Central
529871,Central
412833,Central
434533,Central
894331,Central
162666,Central
517006,Central
43568,Central
910359,Central
228706,Central
85421,Central
544910,Central
576857,Central
298013,Central
978621,Central
883603,Central
425642,Central
739563,Central
305787,Central
311067,Central
484837,Central
118531,Central
77234,Central
237054,Central
439965,Central
86477,Central
867130,Central
594952,Central
411503,Central
601952,Central
573270,Central
303294,Central
884700,Central
685812,Central
579929,Central
454976,Central
453507,Central
320723,Central
70457,Central
936104,Central
962115,Central
11007,Central
513310,Central
778045,Central
130845,Central
853470,Central
498947,Central
792492,Central
956518,Central
753424,Central
377494,Central
356269,Central
169982,Central
866731,Central
975795,Central
115498,Central
651479,Central
2602,Central
829373,Central
536905,Central
669769,Central
850106,Central
413615,Central
489058,Central
114262,Central
432235,Central
852321,Central
463945,Central
878777,Central
447436,Central
231464,Central
675501,Central
195840,Central
520246,Central
896900,Central
376348,Central
972063,Central
934315,Central
155962,Central
756586,Central
711107,Central
694094,Central
599318,Central
364349,Central
886213,Central
98871,Central
943808,Central
437347,Central
103589,Central
481383,Central
540597,Central
608367,Central
853040,Central
590744,Central
628953,Central
559806,Central
656400,Central
927791,Central
85429,Central
763226,Central
54546,Central
413385,Central
171410,Central
488567,Central
235497,Central
422237,Central
550089,Central
855065,Central
111471,Central
888116,Central
390960,Central
457969,Central
131389,Central
966734,Central
20997,Central
809506,Central
869536,Central
164074,Central
570352,Central
428015,Central
272955,Central
138235,Central
218966,Central
618252,Central
84546,Central
9962,Central
193895,Central
776843,Central
880144,Central
917241,Central
694594,Central
977255,Central
303799,Central
231236,Central
825430,Central
413668,Central
689384,Central
172561,Central
960123,Central
226286,Central
216772,Central
528595,Central
123976,Central
206568,Central
475005,Central
434873,Central
139645,Central
416623,Central
426162,Central
658683,Central
745162,Central
108390,Central
693353,Central
92967,Central
295571,Central
360597,Central
216575,Central
172810,Central
734377,Central
706362,Central
61,Central
745359,Central
488739,Central
956830,Central
98482,Central
858344,Central
858931,Central
665548,Central
11994,Central
320523,Central
570665,Central
896659,Central
787702,Central
347126,Central
924548,Central
246470,Central
104829,Central
898359,Central
836421,Central
709691,Central
216254,Central
676896,Central
419866,Central
971489,Central
493910,Central
885586,Central
11679,Central
723915,Central
914397,Central
715355,Central
455031,Central
741929,Central
92840,Central
612129,Central
664444,Central
855252,Central
905578,Central
625964,Central
505213,Central
840667,Central
647895,Central
46976,Central
1053,Central
712128,Central
241374,Central
517898,Devonshire
246039,Devonshire
76392,Devonshire
237494,Devonshire
141223,Devonshire
952393,Devonshire
86722,Devonshire
891001,Devonshire
396517,Devonshire
272372,Devonshire
799558,Devonshire
842332,Devonshire
845914,Devonshire
287064,Devonshire
587131,Devonshire
152262,Devonshire
349871,Devonshire
126517,Devonshire
576395,Devonshire
823517,Devonshire
514488,Devonshire
452722,Devonshire
67804,Devonshire
605698,Devonshire
450818,Devonshire
255690,Devonshire
705522,Devonshire
232312,Devonshire
318285,Devonshire
545530,Devonshire
154332,Devonshire
667353,Devonshire
180652,Devonshire
214654,Devonshire
408056,Devonshire
743735,Devonshire
925261,Devonshire
657688,Devonshire
912497,Devonshire
428115,Devonshire
138045,Devonshire
656430,Devonshire
454472,Devonshire
697694,Devonshire
126975,Devonshire
680121,Devonshire
384202,Devonshire
947733,Devonshire
26529,Devonshire
275360,Devonshire
901220,Devonshire
883172,Devonshire
648093,Devonshire
581654,Devonshire
699265,Devonshire
919091,Devonshire
588562,Devonshire
517181,Devonshire
775015,Devonshire
732018,Devonshire
558917,Devonshire
618660,Devonshire
917713,Devonshire
705221,Devonshire
530987,Devonshire
144038,Devonshire
788520,Devonshire
451777,Devonshire
318248,Devonshire
468859,Devonshire
520439,Devonshire
775177,Devonshire
790221,Devonshire
964737,Devonshire
539740,Devonshire
941103,Devonshire
809150,Devonshire
306175,Devonshire
978848,Devonshire
611131,Devonshire
349760,Devonshire
301532,Devonshire
391005,Devonshire
765078,Devonshire
11697,Devonshire
55341,Devonshire
625368,Devonshire
28675,Devonshire
333915,Devonshire
605199,Devonshire
431334,Devonshire
635689,Devonshire
324587,Devonshire
128073,Devonshire
695453,Devonshire
825364,Devonshire
598257,Devonshire
409913,Devonshire
179130,Devonshire
482323,Devonshire
839668,Devonshire
667116,Devonshire
39708,Devonshire
351621,Devonshire
209763,Devonshire
457246,Devonshire
767918,Devonshire
879124,Devonshire
243106,Devonshire
582096,Devonshire
329472,Devonshire
378881,Devonshire
843660,Devonshire
892699,Devonshire
413186,Devonshire
967627,Devonshire
397669,Devonshire
503958,Devonshire
621667,Devonshire
613689,Devonshire
593928,Devonshire
352421,Devonshire
950105,Devonshire
700161,Devonshire
181615,Devonshire
486678,Devonshire
237355,Devonshire
327284,Devonshire
392804,Devonshire
820311,Devonshire
465393,Devonshire
798200,Devonshire
863410,Devonshire
57930,Devonshire
238606,Devonshire
425262,Devonshire
393000,Devonshire
378200,Devonshire
781810,Devonshire
57646,Devonshire
767241,Devonshire
542500,Devonshire
547329,Devonshire
398377,Devonshire
634371,Devonshire
798652,Devonshire
321940,Devonshire
508841,Devonshire
543913,Devonshire
654748,Devonshire
904623,Devonshire
347269,Devonshire
114867,Devonshire
519736,Devonshire
208899,Devonshire
659153,Devonshire
795884,Devonshire
700611,Devonshire
107078,Devonshire
53240,Devonshire
763236,Devonshire
201572,Devonshire
586897,Devonshire
258922,Devonshire
389065,Devonshire
861631,Devonshire
284963,Devonshire
151768,Devonshire
33267,Devonshire
75432,Devonshire
454009,Devonshire
629281,Devonshire
784322,Devonshire
280567,Devonshire
822528,Devonshire
878032,Devonshire
509880,Devonshire
42519,Devonshire
976842,Devonshire
493318,Devonshire
128614,Devonshire
744249,Devonshire
146286,Devonshire
373757,Devonshire
509426,Devonshire
36527,Devonshire
387847,Devonshire
812104,Devonshire
701108,Devonshire
837186,Devonshire
947300,Devonshire
619760,Devonshire
455401,Devonshire
979256,Devonshire
726992,Devonshire
181917,Devonshire
902675,Devonshire
553214,Devonshire
948446,Devonshire
327252,Devonshire
418462,Devonshire
256038,Devonshire
978238,Devonshire
327217,Devonshire
580252,Devonshire
565962,Devonshire
785684,Devonshire
183682,Devonshire
852150,Devonshire
117715,Devonshire
175701,Devonshire
710063,Devonshire
161869,Devonshire
766450,Devonshire
512747,Devonshire
977198,Devonshire
976818,Devonshire
321889,Devonshire
689877,Devonshire
445800,Devonshire
709878,Devonshire
769108,Devonshire
303719,Devonshire
115003,Devonshire
749422,Devonshire
972415,Devonshire
170293,Devonshire
898572,Devonshire
43234,Devonshire
33225,Devonshire
272664,Devonshire
963613,Devonshire
881925,Devonshire
408014,Devonshire
205479,Devonshire
938225,Devonshire
13640,Devonshire
846260,Devonshire
958796,Devonshire
484008,Devonshire
45054,Devonshire
825971,Devonshire
490740,Devonshire
896200,Devonshire
601223,Devonshire
381530,Devonshire
769204,Devonshire
581857,Devonshire
103837,Devonshire
839891,Devonshire
637840,Devonshire
579465,Devonshire
644463,Devonshire
543323,Devonshire
346624,Devonshire
770924,Devonshire
705719,Devonshire
969602,Devonshire
822576,Devonshire
100476,Devonshire
36508,Devonshire
84409,Devonshire
132272,Devonshire
142711,Devonshire
846420,Devonshire
217006,Devonshire
847407,Devonshire
843250,Devonshire
814526,Devonshire
918602,Devonshire
975865,Devonshire
461579,Devonshire
692085,Devonshire
580514,Devonshire
114779,Devonshire
75740,Devonshire
24924,Devonshire
960196,Devonshire
910857,Devonshire
978479,Devonshire
882668,Devonshire
378546,Devonshire
766312,Devonshire
53280,Devonshire
99806,Devonshire
368278,Devonshire
894960,Devonshire
799636,Devonshire
62933,Devonshire
201554,Devonshire
115532,Devonshire
114348,Devonshire
191837,Devonshire
193010,Devonshire
50687,Devonshire
859004,Devonshire
968344,Devonshire
860955,Devonshire
155811,Devonshire
66030,Devonshire
79445,Devonshire
798339,Devonshire
716971,Devonshire
616906,Devonshire
682280,Devonshire
463720,Devonshire
954056,Devonshire
864575,Devonshire
293598,Devonshire
954490,Devonshire
595252,Devonshire
867297,Devonshire
46040,Devonshire
642345,Devonshire
859427,Devonshire
18519,Devonshire
702723,Devonshire
363261,Devonshire
106303,Devonshire
641206,Devonshire
977744,Devonshire
311632,Devonshire
899721,Devonshire
493346,Devonshire
10589,Devonshire
974253,Devonshire
793242,Devonshire
850426,Devonshire
653682,Devonshire
827801,Devonshire
513864,Devonshire
264833,Devonshire
733995,Devonshire
159056,Devonshire
968935,Devonshire
788597,Devonshire
561272,Devonshire
558597,Devonshire
751874,Devonshire
705145,Devonshire
291808,Devonshire
551936,Devonshire
173660,Devonshire
965094,Devonshire
17471,Devonshire
848185,Devonshire
809605,Devonshire
457459,Devonshire
918980,Devonshire
722708,Devonshire
125126,Devonshire
33471,Devonshire
878650,Devonshire
384900,Devonshire
521569,Devonshire
457048,Devonshire
798667,Devonshire
225767,Devonshire
469560,Devonshire
644699,Devonshire
426712,Devonshire
150612,Devonshire
37911,Devonshire
524150,Devonshire
512394,Devonshire
828236,Devonshire
497280,Devonshire
8006,Devonshire
811123,Devonshire
61725,Devonshire
588387,Devonshire
280202,Devonshire
581483,Devonshire
405799,Devonshire
79917,Devonshire
197835,Devonshire
871654,Devonshire
691300,Devonshire
491092,Devonshire
410233,Devonshire
738691,Devonshire
149184,Devonshire
823483,Devonshire
356694,Devonshire
54124,Devonshire
608967,Devonshire
397610,Devonshire
831827,Devonshire
24187,Devonshire
390153,Devonshire
378760,Devonshire
840022,Devonshire
827328,Devonshire
483597,Devonshire
544368,Devonshire
126218,Devonshire
418138,Devonshire
438960,Devonshire
403198,Devonshire
979244,Devonshire
39626,Devonshire
259820,Devonshire
375677,Devonshire
624718,Devonshire
970792,Devonshire
338987,Devonshire
570897,Devonshire
128560,Devonshire
960191,Devonshire
403204,Devonshire
98221,Devonshire
875993,Devonshire
331670,Devonshire
404489,Devonshire
674736,Devonshire
862457,Devonshire
892066,Devonshire
902259,Devonshire
520535,Devonshire
122365,Devonshire
576878,Devonshire
200010,Devonshire
60200,Devonshire
783786,Devonshire
353095,Devonshire
440244,Devonshire
79238,Devonshire
474974,Devonshire
158364,Devonshire
335430,Devonshire
686559,Devonshire
358727,Devonshire
681589,Devonshire
233905,Devonshire
470948,Devonshire
701530,Devonshire
536361,Devonshire
397449,Devonshire
683795,Devonshire
321480,Devonshire
962924,Devonshire
344962,Devonshire
689773,Devonshire
830135,Devonshire
44499,Devonshire
367923,Devonshire
43313,Devonshire
933878,Devonshire
273754,Devonshire
712870,Devonshire
69070,Devonshire
923438,Devonshire
575287,Devonshire
166816,Devonshire
310313,Devonshire
322016,Devonshire
462211,Devonshire
659360,Devonshire
907420,Devonshire
141099,Devonshire
24287,Devonshire
821696,Devonshire
203879,Devonshire
556568,Devonshire
264720,Devonshire
146346,Devonshire
890311,Devonshire
28663,Devonshire
473401,Devonshire
911372,Devonshire
472237,Devonshire
968651,Devonshire
814501,Devonshire
455500,Devonshire
281179,Devonshire
773857,Devonshire
244124,Devonshire
64155,Devonshire
555857,Devonshire
106644,Devonshire
579567,Devonshire
957533,Devonshire
326426,Devonshire
377483,Devonshire
731538,Devonshire
331172,Devonshire
443908,Devonshire
161470,Devonshire
301022,Devonshire
387892,Devonshire
50231,Devonshire
968930,Devonshire
33221,Devonshire
515988,Devonshire
593978,Devonshire
955032,Devonshire
352706,Devonshire
654032,Devonshire
450400,Devonshire
46126,Devonshire
902399,Devonshire
693417,Devonshire
697161,Devonshire
878895,Devonshire
427128,Devonshire
292513,Devonshire
353483,Devonshire
223834,Devonshire
120002,Devonshire
217929,Devonshire
47102,Devonshire
961002,Devonshire
711801,Devonshire
513582,Devonshire
877429,Devonshire
443815,Devonshire
374419,Devonshire
336108,Devonshire
927760,Devonshire
971425,Devonshire
402491,Devonshire
446032,Devonshire
790326,Devonshire
253336,Devonshire
56879,Devonshire
77876,Devonshire
171327,Devonshire
322699,Devonshire
820312,Devonshire
368885,Devonshire
585276,Devonshire
504674,Devonshire
132556,Devonshire
402719,Devonshire
958835,Devonshire
399479,Devonshire
518089,Devonshire
455276,Devonshire
635458,Devonshire
918876,Devonshire
128136,Devonshire
151528,Devonshire
896804,Devonshire
591515,Devonshire
432340,Devonshire
505889,Devonshire
769574,Devonshire
139132,Devonshire
473179,Devonshire
556971,Devonshire
595753,Devonshire
816547,Devonshire
270021,Devonshire
829417,Devonshire
464179,Devonshire
871762,Devonshire
884486,Devonshire
22217,Devonshire
499250,Devonshire
197816,Devonshire
577112,Devonshire
118678,Devonshire
429324,Devonshire
965322,Devonshire
488015,Devonshire
451829,Devonshire
394853,Devonshire
57980,Devonshire
111937,Devonshire
4105,Devonshire
460590,Devonshire
730581,Devonshire
540414,Devonshire
922766,Devonshire
206307,Devonshire
48349,Devonshire
703824,Devonshire
794353,Devonshire
580387,Devonshire
964737,Devonshire
245709,Devonshire
813067,Devonshire
87906,Devonshire
360617,Devonshire
520989,Devonshire
432738,Devonshire
691252,Devonshire
870276,Devonshire
272631,Devonshire
959837,Devonshire
634009,Devonshire
244425,Devonshire
175133,Devonshire
643530,Devonshire
900711,Devonshire
921692,Devonshire
195468,Devonshire
742710,Devonshire
1249,Devonshire
100591,Devonshire
963747,Devonshire
456544,Devonshire
757372,Devonshire
556066,Devonshire
16014,Devonshire
447312,Devonshire
607441,Devonshire
87605,Devonshire
329320,Devonshire
398509,Devonshire
693625,Devonshire
915400,Devonshire
931307,Devonshire
397163,Devonshire
177211,Devonshire
593415,Devonshire
888444,Devonshire
375813,Devonshire
973234,Devonshire
867935,Devonshire
915147,Devonshire
715785,Devonshire
834015,Devonshire
608667,Devonshire
977175,Devonshire
979745,Devonshire
126343,Devonshire
778035,Devonshire
522803,Devonshire
789352,Devonshire
772848,Devonshire
733597,Devonshire
286084,Devonshire
939007,Devonshire
289327,Devonshire
389277,Devonshire
256334,Devonshire
222229,Devonshire
215709,Devonshire
975957,Devonshire
200923,Devonshire
643470,Devonshire
846816,Devonshire
208047,Devonshire
359290,Devonshire
692598,Devonshire
565587,Devonshire
286929,Devonshire
9551,Devonshire
239896,Devonshire
531559,Devonshire
441999,Devonshire
918467,Devonshire
550684,Devonshire
428848,Devonshire
596313,Devonshire
527510,Devonshire
287307,Devonshire
152977,Devonshire
409722,Devonshire
795714,Devonshire
734177,Devonshire
167795,Devonshire
980552,Devonshire
408872,Devonshire
27355,Devonshire
209375,Devonshire
788748,Devonshire
321648,Devonshire
384658,Devonshire
740150,Devonshire
874035,Devonshire
116845,Devonshire
239799,Devonshire
151688,Devonshire
896898,Devonshire
15225,Devonshire
359680,Devonshire
932714,Devonshire
823108,Devonshire
11518,Devonshire
202880,Devonshire
558308,Devonshire
43042,Devonshire
891571,Devonshire
829540,Devonshire
745449,Devonshire
607729,Devonshire
72890,Devonshire
394736,Devonshire
51520,Devonshire
328640,Devonshire
625956,Devonshire
291739,Devonshire
647204,Devonshire
32421,Devonshire
869543,Devonshire
916741,Devonshire
406082,Devonshire
113569,Devonshire
309031,Devonshire
632536,Devonshire
423841,Devonshire
825062,Devonshire
929892,Devonshire
90968,Devonshire
204925,Devonshire
851007,Devonshire
65189,Devonshire
704424,Devonshire
368055,Devonshire
656250,Devonshire
705105,Devonshire
697743,Devonshire
140109,Devonshire
256834,Devonshire
159784,Devonshire
35716,Devonshire
978501,Devonshire
904944,Devonshire
715211,Devonshire
469268,Devonshire
598157,Devonshire
577901,Devonshire
396327,Devonshire
446573,Devonshire
355705,Devonshire
124512,Devonshire
693873,Devonshire
582800,Devonshire
972169,Devonshire
500291,Devonshire
667906,Devonshire
337149,Devonshire
266082,Devonshire
25129,Devonshire
719819,Devonshire
109084,Devonshire
283276,Devonshire
547095,Devonshire
623035,Devonshire
416186,Devonshire
762772,Devonshire
394145,Devonshire
524432,Devonshire
14516,Devonshire
564358,Devonshire
975487,Devonshire
971767,Devonshire
380473,Devonshire
541231,Devonshire
846120,Devonshire
950651,Devonshire
456185,Devonshire
745500,Devonshire
840919,Devonshire
49676,Devonshire
101887,Devonshire
303376,Devonshire
731338,Devonshire
933183,Devonshire
626409,Devonshire
747877,Devonshire
840915,Devonshire
909995,Devonshire
56165,Devonshire
368144,Devonshire
652448,Devonshire
462688,Devonshire
819889,Devonshire
885278,Devonshire
575609,Devonshire
446511,Devonshire
591990,Devonshire
239848,Devonshire
514182,Devonshire
838458,Devonshire
970317,Devonshire
300363,Devonshire
232483,Devonshire
129909,Devonshire
886348,Devonshire
829291,Devonshire
781156,Devonshire
385417,Devonshire
4777,Devonshire
601074,Devonshire
319537,Devonshire
472438,Devonshire
668449,Devonshire
970389,Devonshire
594277,Devonshire
683438,Devonshire
426211,Devonshire
322049,Devonshire
665818,Devonshire
903931,Devonshire
734634,Devonshire
33245,Devonshire
442333,Devonshire
978572,Devonshire
797375,Devonshire
347025,Devonshire
333098,Devonshire
422665,Devonshire
873277,Devonshire
946913,Devonshire
260525,Devonshire
15724,Devonshire
958910,Devonshire
712075,Devonshire
749649,Devonshire
883752,Devonshire
791903,Devonshire
273965,Devonshire
398786,Devonshire
872373,Devonshire
404452,Devonshire
818543,Devonshire
29750,Devonshire
961637,Devonshire
337468,Devonshire
917102,Devonshire
816307,Devonshire
701379,Devonshire
718452,Devonshire
908958,Devonshire
971425,Devonshire
539194,Devonshire
720360,Devonshire
588218,Devonshire
257350,Devonshire
495966,Devonshire
233190,Devonshire
481304,Devonshire
128564,Devonshire
21220,Devonshire
528693,Devonshire
255354,Devonshire
913080,Devonshire
822471,Devonshire
531861,Devonshire
882120,Devonshire
588919,Devonshire
591901,Devonshire
337479,Devonshire
376518,Devonshire
934013,Devonshire
480508,Devonshire
642272,Devonshire
134358,Devonshire
669589,Devonshire
761396,Devonshire
970237,Devonshire
276362,Devonshire
872269,Devonshire
980398,Devonshire
37666,Devonshire
69816,Devonshire
229959,Devonshire
236211,Devonshire
439097,Devonshire
170753,Devonshire
247286,Devonshire
913654,Devonshire
18217,Devonshire
192240,Devonshire
737007,Devonshire
132946,Devonshire
927968,Devonshire
892481,Devonshire
553663,Devonshire
115579,Devonshire
308836,Devonshire
965493,Devonshire
503805,Devonshire
812609,Devonshire
26381,Devonshire
186236,Devonshire
704768,Devonshire
46669,Devonshire
259556,Devonshire
258404,Devonshire
576581,Devonshire
269939,Devonshire
163592,Devonshire
879803,Devonshire
148398,Devonshire
452511,Devonshire
651803,Devonshire
730616,Devonshire
602021,Devonshire
257147,Devonshire
765864,Devonshire
343857,Devonshire
342785,Devonshire
51321,Devonshire
291578,Devonshire
465691,Devonshire
536821,Devonshire
975107,Devonshire
543056,Devonshire
213478,Devonshire
584414,Devonshire
852337,Devonshire
699374,Devonshire
99547,Devonshire
770044,Devonshire
655099,Devonshire
