CrimeId,VictimId
893828,893828
802864,802864
686594,686594
250124,250124
564780,564780
380286,380286
407745,407745
68816,68816
564161,564161
782051,782051
364908,364908
850765,850765
133943,133943
922850,922850
293974,293974
535738,535738
510025,510025
613396,613396
107580,107580
144826,144826
787531,787531
572886,572886
55609,55609
101030,101030
420712,420712
651898,651898
483583,483583
732235,732235
342310,342310
280497,280497
199320,199320
224760,224760
325890,325890
714273,714273
31720,31720
184422,184422
880277,880277
356585,356585
969018,242063
715580,715580
736446,736446
644179,644179
681750,681750
263842,263842
636180,636180
209913,209913
325006,325006
43539,43539
336042,336042
771975,771975
176488,176488
484490,484490
200538,200538
304230,304230
433850,433850
552865,552865
274619,274619
329743,329743
502652,502652
475026,475026
285569,285569
347569,347569
902887,902887
795538,795538
569158,569158
453867,453867
410307,410307
478422,478422
23958,23958
288804,288804
951940,951940
157582,157582
204846,204846
388950,388950
180962,180962
974787,482084
211142,211142
534888,534888
246826,246826
969643,406956
315157,315157
641750,641750
316577,316577
795354,795354
158914,158914
185816,185816
229660,229660
677911,677911
959680,959680
406563,406563
368557,368557
341455,341455
788190,788190
212082,212082
936572,936572
328102,328102
724256,724256
94096,94096
85966,85966
30175,30175
808548,808548
651968,651968
296851,296851
812243,812243
729124,729124
643841,643841
256111,256111
155072,155072
300998,300998
348207,348207
321867,321867
727073,727073
817644,817644
750923,750923
803230,803230
441949,441949
468056,468056
704846,704846
436785,436785
344149,344149
969519,263497
537883,537883
87223,87223
28337,28337
699972,699972
139166,139166
138316,138316
959731,959731
107288,107288
979945,933977
867212,867212
672770,672770
231509,231509
441373,441373
859422,859422
976877,835362
41237,41237
527269,527269
166764,166764
948064,948064
489413,489413
794201,794201
304211,304211
139077,139077
972792,488442
423886,423886
940283,940283
514108,514108
205407,205407
671753,671753
409374,409374
462706,462706
467278,467278
606645,606645
797473,797473
131934,131934
132246,132246
839216,839216
141340,141340
382153,382153
575782,575782
538431,538431
43224,43224
204685,204685
35619,35619
708800,708800
132429,132429
937867,937867
315664,315664
717275,717275
208065,208065
760051,760051
151201,151201
840884,840884
883930,883930
337920,337920
421475,421475
672479,672479
514013,514013
550182,550182
295154,295154
167422,167422
978488,815898
308493,308493
793704,793704
8924,8924
148242,148242
701034,701034
979441,871264
361077,361077
966394,14303
749362,749362
370905,370905
568117,568117
873083,873083
481735,481735
412337,412337
816119,816119
954348,954348
269886,269886
97858,97858
90296,90296
816473,816473
478585,478585
600076,600076
972139,562369
128445,128445
905993,905993
971659,545990
973855,494911
226577,226577
2404,2404
740300,740300
221488,221488
731032,731032
934958,934958
850135,850135
973373,413789
60367,60367
751342,751342
136060,136060
888034,888034
817870,817870
448954,448954
695648,695648
561625,561625
381976,381976
851825,851825
319261,319261
680282,680282
20865,20865
173362,173362
634398,634398
295134,295134
470555,470555
708814,708814
900046,900046
697442,697442
470274,470274
758872,758872
797811,797811
765095,765095
13371,13371
95595,95595
485394,485394
610274,610274
455721,455721
665763,665763
930293,930293
265489,265489
40153,40153
119860,119860
521175,521175
428762,428762
15771,15771
81226,81226
744323,744323
687995,687995
874125,874125
148217,148217
586394,586394
452814,452814
918720,918720
829418,829418
420608,420608
174934,174934
418336,418336
159531,159531
654457,654457
444944,444944
665473,665473
467293,467293
733625,733625
748273,748273
941280,941280
9855,9855
178800,178800
72235,72235
273067,273067
917471,917471
331007,331007
886042,886042
350486,350486
749748,749748
529660,529660
54468,54468
650710,650710
171724,171724
801049,801049
324759,324759
833275,833275
502718,502718
114466,114466
974772,549171
535322,535322
485533,485533
333564,333564
150679,150679
700554,700554
466124,466124
558856,558856
613465,613465
631550,631550
19162,19162
647719,647719
794846,794846
845041,845041
311043,311043
485619,485619
750115,750115
18833,18833
318332,318332
130854,130854
261444,261444
464973,464973
292931,292931
406033,406033
391748,391748
744450,744450
968088,391355
460352,460352
855101,855101
277813,277813
232479,232479
240752,240752
936184,936184
86039,86039
663710,663710
715878,715878
136417,136417
830623,830623
955830,955830
748160,748160
430366,430366
163258,163258
826795,826795
276415,276415
692165,692165
167005,167005
499417,499417
139889,139889
181980,181980
767162,767162
38282,38282
567292,567292
508942,508942
245844,245844
514379,514379
323553,323553
170138,170138
394866,394866
543047,543047
205652,205652
324901,324901
542046,542046
811637,811637
167981,167981
522777,522777
662714,662714
400515,400515
834104,834104
624896,624896
624054,624054
908919,908919
602562,602562
264064,264064
594172,594172
490929,490929
663283,663283
908896,908896
213078,213078
671278,671278
805735,805735
67626,67626
545459,545459
950447,950447
821937,821937
62055,62055
263201,263201
569559,569559
14904,14904
240945,240945
838537,838537
859766,859766
468401,468401
109713,109713
525254,525254
89602,89602
654699,654699
671723,671723
840821,840821
965097,72871
855705,855705
765494,765494
256713,256713
619529,619529
810073,810073
278335,278335
332834,332834
724394,724394
499178,499178
475450,475450
422245,422245
875409,875409
233849,233849
66133,66133
572119,572119
374141,374141
544415,544415
898883,898883
546960,546960
482913,482913
134059,134059
473123,473123
742270,742270
957987,957987
930478,930478
690804,690804
802738,802738
543719,543719
249440,249440
462002,462002
685967,685967
771929,771929
934444,934444
151485,151485
395149,395149
421638,421638
118659,118659
600138,600138
731257,731257
725850,725850
524289,524289
190616,190616
369846,369846
594855,594855
100813,100813
832904,832904
618173,618173
203188,203188
922103,922103
326596,326596
324915,324915
543937,543937
427084,427084
455802,455802
643463,643463
809515,809515
188614,188614
446236,446236
412907,412907
828259,828259
728136,728136
822125,822125
645816,645816
939373,939373
976477,686182
603711,603711
924223,924223
83946,83946
235051,235051
831360,831360
179752,179752
927627,927627
61755,61755
307234,307234
619474,619474
838278,838278
972634,447668
916137,916137
619374,619374
494543,494543
824112,824112
322953,322953
76084,76084
683832,683832
264898,264898
383159,383159
379956,379956
942415,942415
500199,500199
859586,859586
891202,891202
860820,860820
60281,60281
128780,128780
762011,762011
501753,501753
970957,380571
572418,572418
351016,351016
428281,428281
316195,316195
541021,541021
979632,910613
543573,543573
251616,251616
261352,261352
965610,70324
655663,655663
703833,703833
183084,183084
384952,384952
316563,316563
579555,579555
298683,298683
330001,330001
377018,377018
456739,456739
51652,51652
97847,97847
25334,25334
219005,219005
161304,161304
931952,931952
453317,453317
386338,386338
186389,186389
198505,198505
325123,325123
945146,945146
929998,929998
251045,251045
666306,666306
936247,936247
167434,167434
640119,640119
278135,278135
142600,142600
122585,122585
501732,501732
239398,239398
734450,734450
456130,456130
211018,211018
577164,577164
120254,120254
502733,502733
340014,340014
91095,91095
953802,953802
696384,696384
201844,201844
620160,620160
345313,345313
854414,854414
898897,898897
285825,285825
952552,952552
552314,552314
803277,803277
728411,728411
472239,472239
970617,248047
520270,520270
268121,268121
247132,247132
49742,49742
753082,753082
661698,661698
8785,8785
627055,627055
926619,926619
100794,100794
386323,386323
101470,101470
102853,102853
587431,587431
878366,878366
83197,83197
701525,701525
396997,396997
89636,89636
687399,687399
854840,854840
453705,453705
643641,643641
618582,618582
608580,608580
70381,70381
943108,943108
383567,383567
25365,25365
15777,15777
99448,99448
158960,158960
639890,639890
883043,883043
695769,695769
403680,403680
176010,176010
496686,496686
245871,245871
492624,492624
180421,180421
391550,391550
594546,594546
701975,701975
368215,368215
273825,273825
406360,406360
274540,274540
34205,34205
932232,932232
688932,688932
727913,727913
164322,164322
277709,277709
556571,556571
671703,671703
514443,514443
573717,573717
419089,419089
604938,604938
64558,64558
55362,55362
105595,105595
105300,105300
338690,338690
194484,194484
816719,816719
339692,339692
980346,884987
295514,295514
557171,557171
645102,645102
154646,154646
9821,9821
216726,216726
496199,496199
479580,479580
203446,203446
616729,616729
145853,145853
797557,797557
795958,795958
506899,506899
473363,473363
539248,539248
557559,557559
507178,507178
681308,681308
41730,41730
685313,685313
855453,855453
373734,373734
270402,270402
391921,391921
449884,449884
593836,593836
831066,831066
173974,173974
164352,164352
755723,755723
507558,507558
505739,505739
770832,770832
859804,859804
670652,670652
617878,617878
391262,391262
489477,489477
210652,210652
424496,424496
160718,160718
610404,610404
585252,585252
964969,182021
310817,310817
53155,53155
463571,463571
399076,399076
738005,738005
175329,175329
562595,562595
386074,386074
392741,392741
349745,349745
213687,213687
602389,602389
937197,937197
133843,133843
665297,665297
716785,716785
784820,784820
943526,943526
776839,776839
330895,330895
125385,125385
282837,282837
271888,271888
474652,474652
530616,530616
918478,918478
512420,512420
134405,134405
811785,811785
322406,322406
196616,196616
870693,870693
937286,937286
113965,113965
102762,102762
417240,417240
601135,601135
945311,945311
612068,612068
53300,53300
574307,574307
455687,455687
484958,484958
450547,450547
575769,575769
747104,747104
543837,543837
616997,616997
138560,138560
553253,553253
467145,467145
519,519
922142,922142
441572,441572
218739,218739
67039,67039
386653,386653
607192,607192
319320,319320
847352,847352
477806,477806
155679,155679
822639,822639
835622,835622
869414,869414
70074,70074
969598,308870
650712,650712
81991,81991
814836,814836
819086,819086
282411,282411
499046,499046
960594,960594
189203,189203
318694,318694
608138,608138
879112,879112
443088,443088
447490,447490
597577,597577
475526,475526
77922,77922
294426,294426
704919,704919
383865,383865
449598,449598
82412,82412
548723,548723
759898,759898
227214,227214
111441,111441
482212,482212
473821,473821
816116,816116
833686,833686
221056,221056
115013,115013
165661,165661
408240,408240
372716,372716
181626,181626
908048,908048
778447,778447
387699,387699
352091,352091
684433,684433
150887,150887
226095,226095
810166,810166
969044,315938
926736,926736
260679,260679
715335,715335
735532,735532
351511,351511
738403,738403
72166,72166
112978,112978
137701,137701
138968,138968
70496,70496
709702,709702
442744,442744
95887,95887
871125,871125
905403,905403
973890,510211
936343,936343
215459,215459
443848,443848
436112,436112
92302,92302
974665,551656
299789,299789
693035,693035
760860,760860
393524,393524
410564,410564
712438,712438
542903,542903
123931,123931
552552,552552
896251,896251
530038,530038
101227,101227
653110,653110
339340,339340
86223,86223
740673,740673
614844,614844
235468,235468
462251,462251
537614,537614
164546,164546
844164,844164
717034,717034
100238,100238
579934,579934
13452,13452
7265,7265
417949,417949
938334,938334
440461,440461
254191,254191
971375,511700
327172,327172
736274,736274
977426,808454
834336,834336
768241,768241
568382,568382
65353,65353
430940,430940
975924,788160
287466,287466
366427,366427
33381,33381
124805,124805
771558,771558
460372,460372
43810,43810
823263,823263
223535,223535
136146,136146
391045,391045
353254,353254
627386,627386
713941,713941
456529,456529
185135,185135
500070,500070
677652,677652
498544,498544
14848,14848
455727,455727
395659,395659
787967,787967
629135,629135
402605,402605
505473,505473
99082,99082
100141,100141
831870,831870
902777,902777
452663,452663
513883,513883
703205,703205
915902,915902
332942,332942
239869,239869
672166,672166
723816,723816
376078,376078
919462,919462
245968,245968
259271,259271
8176,8176
974927,634644
106347,106347
181798,181798
150208,150208
269809,269809
544229,544229
386665,386665
899724,899724
194493,194493
866937,866937
351482,351482
854724,854724
697760,697760
213888,213888
897476,897476
917915,917915
302046,302046
493546,493546
49898,49898
163193,163193
132297,132297
699708,699708
537868,537868
419695,419695
187640,187640
650461,650461
13874,13874
573782,573782
835857,835857
101808,101808
487992,487992
411596,411596
823725,823725
577150,577150
260735,260735
73873,73873
254891,254891
828955,828955
229273,229273
170805,170805
124883,124883
406008,406008
44542,44542
923887,923887
824889,824889
220997,220997
282421,282421
711631,711631
206452,206452
375953,375953
811880,811880
465684,465684
172763,172763
762387,762387
30576,30576
753604,753604
12942,12942
336293,336293
127567,127567
675486,675486
30520,30520
356640,356640
306407,306407
212374,212374
807765,807765
834900,834900
101748,101748
789046,789046
339541,339541
5462,5462
34990,34990
102438,102438
287547,287547
415684,415684
510202,510202
449203,449203
381649,381649
213469,213469
571456,571456
598808,598808
155311,155311
469449,469449
33481,33481
473239,473239
393542,393542
4245,4245
518204,518204
811249,811249
368798,368798
962725,962725
357697,357697
182872,182872
868553,868553
84595,84595
605641,605641
978379,760743
954489,954489
427609,427609
745202,745202
408685,408685
768287,768287
662082,662082
636686,636686
491360,491360
884577,884577
432882,432882
531854,531854
12694,12694
685480,685480
885133,885133
394828,394828
165693,165693
929054,929054
564305,564305
952289,952289
493041,493041
88262,88262
568604,568604
378315,378315
155553,155553
964984,113675
347938,347938
827942,827942
947931,947931
302384,302384
695281,695281
951126,951126
526346,526346
796997,796997
835437,835437
792563,792563
958887,958887
31889,31889
582818,582818
189373,189373
544145,544145
715227,715227
964288,27711
429505,429505
428842,428842
548636,548636
260611,260611
180067,180067
438734,438734
977608,651087
474941,474941
375013,375013
174990,174990
561137,561137
426118,426118
73637,73637
219995,219995
895500,895500
650945,650945
245163,245163
966249,4998
446823,446823
957332,957332
975790,705235
60302,60302
719597,719597
492775,492775
966306,66250
225125,225125
144552,144552
789396,789396
399444,399444
68632,68632
831158,831158
448407,448407
210962,210962
676332,676332
687049,687049
524737,524737
769091,769091
565210,565210
727732,727732
838213,838213
274918,274918
582239,582239
898362,898362
304694,304694
574375,574375
916599,916599
205520,205520
721673,721673
866455,866455
171606,171606
748250,748250
413874,413874
979426,722931
86656,86656
5631,5631
963660,163035
216336,216336
502833,502833
18894,18894
524192,524192
528162,528162
964637,170249
12204,12204
595757,595757
327966,327966
736882,736882
634850,634850
647076,647076
412956,412956
914126,914126
777831,777831
945600,945600
698746,698746
903411,903411
650284,650284
520479,520479
580041,580041
9051,9051
62600,62600
111648,111648
928254,928254
459483,459483
31838,31838
713811,713811
931835,931835
540557,540557
979174,723445
324212,324212
272533,272533
826001,826001
289572,289572
63445,63445
595489,595489
426650,426650
473386,473386
86705,86705
827924,827924
738245,738245
421503,421503
974622,529562
925590,925590
705217,705217
696547,696547
306326,306326
382775,382775
928053,928053
391977,391977
19821,19821
101786,101786
20034,20034
600704,600704
780466,780466
767960,767960
942829,942829
211385,211385
165058,165058
12881,12881
63671,63671
850700,850700
738496,738496
611608,611608
9689,9689
886226,886226
491459,491459
178777,178777
372836,372836
341877,341877
158128,158128
852274,852274
270217,270217
368196,368196
707170,707170
920139,920139
143324,143324
149914,149914
603121,603121
624152,624152
759027,759027
964518,125540
108059,108059
644466,644466
576869,576869
273780,273780
879115,879115
204761,204761
472122,472122
172706,172706
782676,782676
642559,642559
636838,636838
540956,540956
414443,414443
634754,634754
699367,699367
790864,790864
35819,35819
974505,605622
6637,6637
334156,334156
402812,402812
531245,531245
199669,199669
938058,938058
239779,239779
977967,843224
391628,391628
220434,220434
350388,350388
928421,928421
655092,655092
665502,665502
949672,949672
867502,867502
460498,460498
817311,817311
815099,815099
890227,890227
837882,837882
350731,350731
684239,684239
30675,30675
336207,336207
238678,238678
812999,812999
87673,87673
614811,614811
913220,913220
235880,235880
376656,376656
366029,366029
381297,381297
495406,495406
169247,169247
947743,947743
32268,32268
46386,46386
465077,465077
143600,143600
172117,172117
199101,199101
182434,182434
628733,628733
855978,855978
235090,235090
87711,87711
287849,287849
640224,640224
128266,128266
953851,953851
692786,692786
386233,386233
280603,280603
182636,182636
416823,416823
808375,808375
889953,889953
691474,691474
853125,853125
249412,249412
505689,505689
94807,94807
598689,598689
596732,596732
529469,529469
508277,508277
843378,843378
333470,333470
124892,124892
459625,459625
783746,783746
148397,148397
192954,192954
183538,183538
148258,148258
380219,380219
952847,952847
73091,73091
418471,418471
976412,745586
321526,321526
381990,381990
913624,913624
969282,292158
857718,857718
746766,746766
531584,531584
59629,59629
975266,831686
604660,604660
142952,142952
628248,628248
657535,657535
593841,593841
978038,741921
452772,452772
163889,163889
719526,719526
70981,70981
964650,197099
420611,420611
280387,280387
269214,269214
743254,743254
695883,695883
329866,329866
426451,426451
874804,874804
647732,647732
931870,931870
722142,722142
85242,85242
712440,712440
779932,779932
259788,259788
401739,401739
204284,204284
163346,163346
432418,432418
26019,26019
227896,227896
910031,910031
538249,538249
525423,525423
583028,583028
243765,243765
832430,832430
438418,438418
914361,914361
975565,708085
970253,370009
729965,729965
212914,212914
217354,217354
102786,102786
169570,169570
922587,922587
477712,477712
618470,618470
862391,862391
778419,778419
670004,670004
41443,41443
798613,798613
835645,835645
95717,95717
580078,580078
615023,615023
695062,695062
472481,472481
292048,292048
52490,52490
909432,909432
390423,390423
739163,739163
272327,272327
369081,369081
136272,136272
690850,690850
850537,850537
656618,656618
430393,430393
868797,868797
183166,183166
687409,687409
441716,441716
673738,673738
641109,641109
270896,270896
806515,806515
980481,883558
149397,149397
807931,807931
884108,884108
332793,332793
891130,891130
963315,124725
449584,449584
251323,251323
873008,873008
98648,98648
747242,747242
16394,16394
66663,66663
726857,726857
608060,608060
450695,450695
916487,916487
821185,821185
467124,467124
163731,163731
335775,335775
974230,419822
876917,876917
719170,719170
379637,379637
37588,37588
316027,316027
109504,109504
352022,352022
191220,191220
341550,341550
170414,170414
864020,864020
364685,364685
127571,127571
962636,962636
650538,650538
164489,164489
964226,44991
312063,312063
561569,561569
307065,307065
138512,138512
622189,622189
774425,774425
602299,602299
519872,519872
147624,147624
112974,112974
760287,760287
80157,80157
145196,145196
872381,872381
918199,918199
224713,224713
618306,618306
254186,254186
52619,52619
286011,286011
115806,115806
41315,41315
81291,81291
280117,280117
582391,582391
793307,793307
532095,532095
907572,907572
41148,41148
450356,450356
842312,842312
273951,273951
174231,174231
95901,95901
395889,395889
712012,712012
32529,32529
253035,253035
107396,107396
30487,30487
385203,385203
919828,919828
725023,725023
976563,845466
169812,169812
826737,826737
464810,464810
173026,173026
31082,31082
647120,647120
730777,730777
63224,63224
572356,572356
963440,163580
442284,442284
689787,689787
73486,73486
328042,328042
196481,196481
59841,59841
280719,280719
965884,166420
1938,1938
217196,217196
670307,670307
794958,794958
719296,719296
903542,903542
953804,953804
322285,322285
620924,620924
946716,946716
79622,79622
606463,606463
796074,796074
128008,128008
633242,633242
756296,756296
824777,824777
303397,303397
682477,682477
416906,416906
341599,341599
685844,685844
393181,393181
644489,644489
451618,451618
790940,790940
919281,919281
621760,621760
576483,576483
910097,910097
535877,535877
354976,354976
828135,828135
946324,946324
223581,223581
601827,601827
460430,460430
9586,9586
606818,606818
774104,774104
190200,190200
589461,589461
777514,777514
979377,762194
978804,760999
537768,537768
335088,335088
894115,894115
936048,936048
102304,102304
754791,754791
436035,436035
838980,838980
681111,681111
806720,806720
618275,618275
107631,107631
861834,861834
969178,236065
953634,953634
731195,731195
881122,881122
621061,621061
711895,711895
134040,134040
770005,770005
772678,772678
370811,370811
535942,535942
921417,921417
80464,80464
908873,908873
526206,526206
715804,715804
789404,789404
896158,896158
602199,602199
820222,820222
551148,551148
772789,772789
299204,299204
927006,927006
896815,896815
105165,105165
775909,775909
967434,353390
344991,344991
658322,658322
697897,697897
641080,641080
725301,725301
892344,892344
848518,848518
411673,411673
689646,689646
318605,318605
387597,387597
979645,913837
443043,443043
776100,776100
969242,408762
976708,753096
190453,190453
974948,572757
205120,205120
898092,898092
345188,345188
58145,58145
840612,840612
910604,910604
85487,85487
803039,803039
816643,816643
391873,391873
590267,590267
152230,152230
16938,16938
91543,91543
887666,887666
228790,228790
856547,856547
968699,265049
453443,453443
373035,373035
852183,852183
776331,776331
665846,665846
813890,813890
717924,717924
392915,392915
690679,690679
169711,169711
20523,20523
37611,37611
888935,888935
787196,787196
512284,512284
11253,11253
134910,134910
138278,138278
977168,795029
662799,662799
36147,36147
142797,142797
683510,683510
393873,393873
639383,639383
413561,413561
888610,888610
905011,905011
589098,589098
359346,359346
157990,157990
41769,41769
250582,250582
752843,752843
573853,573853
517740,517740
604812,604812
471354,471354
32780,32780
65728,65728
240753,240753
612356,612356
517727,517727
819692,819692
508024,508024
368091,368091
622573,622573
425957,425957
792410,792410
659461,659461
406069,406069
895444,895444
200440,200440
30988,30988
612940,612940
657317,657317
367575,367575
312766,312766
913695,913695
182965,182965
967289,318414
162386,162386
547308,547308
393396,393396
216557,216557
770384,770384
683025,683025
774617,774617
519577,519577
613725,613725
338241,338241
507452,507452
241903,241903
768209,768209
892238,892238
14361,14361
537344,537344
252599,252599
701617,701617
68328,68328
788738,788738
115100,115100
154676,154676
174357,174357
580899,580899
84526,84526
762604,762604
770888,770888
756947,756947
485806,485806
788936,788936
938977,938977
482001,482001
541238,541238
317524,317524
71910,71910
229250,229250
804116,804116
500307,500307
771525,771525
182529,182529
178585,178585
649640,649640
752521,752521
145615,145615
370963,370963
161294,161294
278324,278324
367405,367405
930802,930802
673076,673076
527237,527237
487230,487230
594638,594638
69102,69102
973793,410206
292498,292498
504285,504285
42540,42540
17089,17089
848370,848370
484344,484344
73441,73441
367607,367607
324779,324779
601934,601934
889409,889409
905866,905866
930890,930890
307897,307897
437178,437178
886424,886424
842975,842975
516777,516777
655383,655383
979630,961997
344679,344679
264569,264569
749813,749813
667379,667379
456993,456993
250017,250017
658000,658000
555957,555957
570077,570077
799746,799746
410414,410414
730709,730709
518484,518484
869749,869749
690832,690832
652778,652778
963061,52853
339594,339594
192157,192157
789288,789288
921300,921300
283332,283332
572326,572326
544949,544949
884403,884403
651602,651602
563335,563335
657292,657292
795198,795198
321775,321775
878675,878675
96608,96608
82953,82953
548616,548616
377869,377869
41657,41657
967141,405734
414232,414232
111168,111168
688406,688406
219981,219981
825433,825433
533232,533232
674053,674053
30853,30853
717285,717285
478387,478387
497596,497596
164429,164429
401007,401007
154915,154915
473021,473021
903630,903630
334936,334936
563976,563976
350221,350221
706079,706079
833692,833692
366377,366377
385415,385415
776814,776814
107964,107964
165105,165105
544885,544885
68365,68365
344748,344748
364285,364285
50707,50707
559933,559933
398685,398685
283597,283597
211858,211858
569705,569705
30683,30683
577140,577140
4711,4711
356254,356254
406252,406252
661844,661844
962558,962558
418918,418918
838414,838414
258262,258262
87648,87648
407997,407997
303464,303464
791278,791278
783444,783444
171756,171756
762524,762524
474181,474181
326681,326681
134018,134018
544740,544740
634384,634384
966529,174957
963819,29410
44480,44480
645147,645147
978890,712901
848503,848503
591232,591232
48639,48639
541447,541447
385069,385069
117892,117892
263650,263650
403654,403654
632592,632592
713312,713312
23490,23490
122304,122304
658813,658813
273368,273368
448475,448475
58014,58014
353729,353729
618484,618484
934830,934830
384761,384761
194268,194268
760105,760105
911197,911197
741709,741709
106691,106691
802145,802145
875553,875553
126884,126884
244784,244784
817817,817817
721115,721115
14869,14869
570089,570089
737835,737835
115536,115536
27074,27074
49574,49574
964965,170671
42751,42751
916077,916077
792964,792964
118219,118219
209571,209571
339779,339779
913694,913694
512169,512169
743904,743904
498264,498264
389782,389782
954272,954272
703548,703548
199797,199797
394368,394368
697869,697869
677418,677418
782127,782127
312592,312592
580763,580763
104398,104398
315355,315355
976507,698019
769977,769977
397424,397424
606982,606982
314111,314111
873800,873800
547904,547904
780987,780987
512661,512661
382070,382070
632147,632147
379426,379426
722809,722809
471369,471369
678510,678510
786563,786563
658376,658376
893108,893108
955768,955768
705301,705301
727433,727433
152746,152746
572235,572235
6405,6405
758254,758254
369034,369034
794769,794769
744174,744174
99647,99647
323271,323271
360922,360922
796976,796976
2476,2476
922958,922958
431075,431075
390374,390374
874465,874465
254023,254023
160969,160969
393299,393299
786024,786024
487151,487151
379396,379396
101945,101945
825689,825689
274453,274453
77254,77254
28105,28105
772538,772538
678096,678096
890069,890069
392497,392497
568665,568665
224903,224903
108178,108178
512023,512023
337977,337977
766302,766302
927870,927870
540096,540096
50761,50761
395187,395187
321693,321693
16480,16480
876773,876773
851447,851447
466412,466412
179172,179172
261999,261999
235735,235735
392106,392106
632345,632345
531244,531244
780482,780482
293734,293734
577961,577961
845641,845641
759290,759290
474961,474961
92082,92082
221491,221491
8814,8814
674359,674359
487633,487633
409616,409616
979420,725535
86942,86942
216942,216942
102392,102392
158312,158312
773037,773037
107440,107440
672950,672950
164052,164052
521740,521740
966626,149491
241742,241742
569214,569214
639967,639967
267871,267871
761544,761544
640982,640982
16238,16238
960652,960652
277916,277916
233480,233480
692622,692622
338260,338260
283577,283577
223079,223079
186689,186689
923493,923493
645182,645182
863435,863435
313481,313481
416179,416179
647164,647164
936578,936578
768335,768335
609486,609486
638655,638655
531678,531678
113433,113433
896647,896647
783459,783459
362667,362667
209525,209525
771671,771671
241845,241845
980064,949232
644763,644763
851810,851810
121358,121358
509935,509935
367694,367694
729351,729351
887219,887219
280285,280285
253343,253343
896138,896138
269826,269826
969547,311004
961847,961847
213714,213714
106010,106010
894430,894430
332230,332230
117441,117441
497312,497312
940076,940076
319215,319215
121967,121967
688898,688898
791283,791283
406959,406959
205337,205337
843052,843052
22427,22427
533970,533970
569916,569916
875251,875251
547630,547630
109844,109844
24841,24841
147557,147557
111696,111696
914156,914156
498641,498641
476462,476462
387590,387590
849408,849408
108917,108917
205726,205726
260665,260665
157186,157186
4102,4102
110300,110300
309157,309157
101003,101003
397844,397844
104567,104567
486988,486988
703784,703784
119755,119755
426914,426914
821781,821781
123891,123891
248570,248570
975809,857357
623553,623553
24417,24417
271433,271433
528862,528862
664923,664923
860680,860680
216369,216369
559940,559940
71955,71955
156292,156292
737727,737727
934998,934998
130953,130953
865044,865044
526994,526994
761483,761483
469501,469501
185212,185212
51963,51963
36651,36651
237545,237545
319065,319065
692608,692608
592819,592819
731352,731352
683872,683872
88993,88993
897443,897443
501475,501475
570059,570059
904449,904449
438497,438497
741481,741481
359195,359195
290405,290405
920599,920599
650934,650934
951847,951847
446701,446701
207593,207593
542893,542893
422077,422077
223479,223479
443485,443485
11720,11720
156632,156632
386818,386818
378128,378128
883012,883012
745151,745151
956487,956487
675036,675036
835178,835178
237689,237689
536137,536137
675757,675757
5586,5586
441315,441315
544522,544522
861276,861276
856733,856733
721335,721335
390463,390463
699829,699829
976552,716773
689284,689284
969744,250729
343832,343832
439436,439436
758077,758077
618848,618848
63878,63878
514453,514453
778877,778877
928798,928798
231075,231075
682998,682998
142667,142667
267841,267841
346860,346860
237864,237864
407892,407892
445848,445848
691622,691622
481101,481101
667580,667580
97834,97834
761415,761415
774284,774284
785116,785116
33939,33939
107921,107921
590002,590002
191903,191903
349057,349057
963826,173259
28321,28321
699554,699554
31760,31760
275992,275992
322522,322522
233663,233663
704376,704376
910086,910086
546883,546883
10347,10347
52555,52555
8185,8185
969692,231776
606919,606919
631327,631327
789917,789917
241793,241793
466838,466838
740144,740144
702996,702996
964387,148845
905494,905494
639368,639368
934030,934030
273940,273940
979237,658452
155201,155201
98059,98059
824860,824860
656850,656850
249841,249841
316808,316808
781135,781135
223597,223597
416435,416435
800963,800963
890505,890505
857161,857161
839960,839960
928896,928896
129700,129700
540666,540666
374012,374012
568707,568707
568334,568334
537056,537056
404360,404360
661883,661883
669458,669458
831629,831629
449800,449800
738421,738421
822862,822862
475718,475718
576940,576940
916738,916738
243141,243141
889248,889248
929480,929480
918734,918734
462511,462511
89582,89582
488818,488818
672371,672371
336237,336237
165347,165347
322575,322575
60390,60390
636088,636088
419389,419389
290871,290871
893712,893712
38950,38950
813334,813334
476551,476551
904826,904826
320197,320197
976096,832397
897648,897648
743605,743605
448167,448167
943277,943277
210362,210362
503083,503083
469367,469367
49053,49053
899228,899228
685695,685695
652389,652389
490954,490954
1360,1360
923402,923402
603878,603878
138105,138105
403046,403046
316761,316761
675223,675223
5609,5609
626996,626996
732487,732487
273768,273768
828374,828374
252634,252634
73377,73377
546559,546559
69840,69840
563368,563368
330559,330559
530497,530497
790239,790239
255625,255625
933293,933293
182333,182333
65470,65470
635164,635164
786236,786236
130205,130205
973328,498976
777581,777581
576015,576015
121030,121030
192119,192119
314579,314579
334487,334487
109897,109897
871424,871424
625399,625399
152826,152826
526404,526404
964699,97667
837020,837020
907453,907453
936183,936183
192726,192726
964458,193632
25672,25672
90413,90413
506565,506565
761058,761058
728938,728938
727995,727995
339267,339267
311276,311276
673574,673574
567963,567963
699938,699938
922270,922270
613362,613362
516778,516778
612976,612976
112491,112491
932364,932364
454044,454044
331866,331866
738683,738683
490143,490143
8200,8200
33081,33081
475901,475901
265449,265449
498647,498647
943290,943290
740130,740130
480490,480490
215067,215067
702541,702541
574806,574806
599803,599803
954781,954781
932752,932752
283222,283222
978482,663279
708429,708429
