CrimeId,StreetId,DateTime
730811,1600 W 36TH ST,2023-09-29T17:00:00Z
335430,17300 BALLINGER ST,2021-01-27T05:00:00Z
686559,16300 CHASE ST,2023-09-26T01:00:00Z
943019,800 N SAINT LOUIS ST,2024-02-16T14:30:00Z
583658,12100 CALIFA ST,2022-11-30T16:20:00Z
88474,12100 CALIFA ST,2020-02-08T03:57:00Z
921418,SUCCESS,2024-02-27T21:20:00Z
200153,11900 RATNER ST,2021-01-24T01:20:00Z
522834,1800 CAMDEN AV,2022-11-12T03:00:00Z
95299,1800 CAMDEN AV,2020-10-19T17:30:00Z
348467,1800 CAMDEN AV,2021-10-28T17:30:00Z
37916,1600 RAVENNA AV,2020-07-14T20:10:00Z
819198,2200 9TH AV,2023-01-26T19:00:00Z
259381,200 N LARCHMONT BL,2021-09-06T07:15:00Z
701574,200 N LARCHMONT BL,2023-10-26T02:09:00Z
578725,200 N LARCHMONT BL,2022-01-06T20:00:00Z
503890,10600 W PICO BL,2022-03-12T22:00:00Z
589431,10600 W PICO BL,2022-06-10T23:22:00Z
358727,18100 PARTHENIA ST,2021-02-14T13:00:00Z
565587,18100 PARTHENIA ST,2022-05-27T05:30:00Z
656251,18100 PARTHENIA ST,2023-09-21T14:23:00Z
326833,18100 PARTHENIA ST,2021-09-24T19:00:00Z
926189,18100 PARTHENIA ST,2024-02-04T14:00:00Z
286425,18100 PARTHENIA ST,2021-03-30T19:00:00Z
918319,600 N GARDNER ST,2024-06-20T16:53:00Z
707107,600 N GARDNER ST,2023-04-26T07:00:00Z
205899,600 N GARDNER ST,2021-04-07T00:30:00Z
260090,8100 N SEPULVEDA BL,2021-11-22T22:30:00Z
979559,8100 N SEPULVEDA BL,2023-12-27T18:25:00Z
769091,8100 N SEPULVEDA BL,2023-06-12T19:30:00Z
463428,8100 N SEPULVEDA BL,2022-07-16T08:00:00Z
861704,8100 N SEPULVEDA BL,2023-07-02T18:30:00Z
968253,8100 N SEPULVEDA BL,2021-04-30T09:00:00Z
728929,11100 CHANDLER BL,2023-10-19T08:00:00Z
596758,11100 CHANDLER BL,2022-10-24T13:00:00Z
729615,11100 CHANDLER BL,2023-02-01T19:35:00Z
701819,11100 CHANDLER BL,2023-05-10T13:00:00Z
735323,5500 NOBLE AV,2023-01-08T18:00:00Z
575792,5500 NOBLE AV,2022-08-01T09:00:00Z
719487,5600 CRESCENT PK,2023-06-17T23:30:00Z
957990,11500 MONA BL,2024-02-06T18:10:00Z
413303,11500 MONA BL,2022-04-03T01:29:00Z
557524,500 S BURNSIDE AV,2022-11-23T22:55:00Z
833554,500 S BURNSIDE AV,2023-04-01T12:00:00Z
959992,500 S BURNSIDE AV,2024-06-09T19:00:00Z
57533,FLORENCE BL,2020-01-24T15:15:00Z
898074,11600 KIOWA AV,2024-02-15T22:45:00Z
332942,11600 KIOWA AV,2021-08-01T20:00:00Z
141975,11600 KIOWA AV,2020-08-16T08:00:00Z
510934,1000 ROSE AV,2022-11-05T14:00:00Z
757637,13000 RIVERSIDE DR,2023-03-13T20:00:00Z
737423,15900 TOBIN WY,2023-02-02T11:21:00Z
380980,11900 IDAHO AV,2021-06-14T01:00:00Z
605635,7300 S WESTERN AV,2022-03-13T21:30:00Z
31619,7300 S WESTERN AV,2020-01-26T08:10:00Z
475480,7300 S WESTERN AV,2022-11-09T15:30:00Z
525542,7300 S WESTERN AV,2022-02-25T17:35:00Z
104980,7300 S WESTERN AV,2020-06-03T14:00:00Z
599267,N ALAMEDA ST,2022-08-21T19:15:00Z
681589,17200 BRONTE PL,2023-07-11T17:30:00Z
586913,1200 S HAYWORTH AV,2022-06-06T21:00:00Z
313612,1200 S HAYWORTH AV,2021-12-08T00:10:00Z
418857,1500 S POINT VIEW ST,2022-03-10T12:00:00Z
215590,1500 S POINT VIEW ST,2021-08-10T15:30:00Z
678351,1500 S POINT VIEW ST,2023-10-11T16:20:00Z
392200,13200 FIJI WY,2021-08-10T03:00:00Z
818853,13200 FIJI WY,2023-11-03T12:45:00Z
551534,400 W 102ND ST,2022-07-11T07:00:00Z
641232,400 W 102ND ST,2022-07-11T09:00:00Z
442315,400 W 102ND ST,2022-04-11T20:00:00Z
678479,400 W 102ND ST,2023-01-07T23:20:00Z
882164,400 W 102ND ST,2024-03-21T16:00:00Z
218818,1500 SELBY AV,2021-03-09T18:30:00Z
952009,1500 SELBY AV,2024-02-12T19:45:00Z
247098,800 W 97TH ST,2021-04-21T13:00:00Z
350486,800 W 97TH ST,2021-06-20T12:00:00Z
123992,800 W 97TH ST,2020-01-03T17:00:00Z
962141,2300 STANLEY HILLS DR,2024-03-26T04:00:00Z
979842,BUDLONG,2024-01-24T16:00:00Z
619090,BUDLONG,2022-11-05T16:50:00Z
322206,6700 GLASNER LN,2021-01-01T00:09:00Z
233905,10200 WHITE OAK AV,2021-01-14T23:55:00Z
378445,1200 S PALOS VERDES ST,2021-10-12T20:00:00Z
623455,1200 S PALOS VERDES ST,2022-10-02T10:45:00Z
954246,ST ANDREWS,2024-02-26T11:45:00Z
533908,ST ANDREWS,2022-05-09T14:45:00Z
13207,ST ANDREWS,2020-10-24T23:30:00Z
700954,2100 N BEACHWOOD DR,2023-11-22T12:10:00Z
319464,6400 DAY ST,2021-05-12T10:20:00Z
155331,1900 E WASHINGTON BL,2020-04-14T13:00:00Z
593678,1900 E WASHINGTON BL,2022-06-15T19:00:00Z
538669,21200 VICTORY BL,2022-02-01T12:00:00Z
774621,70TH,2023-07-29T00:20:00Z
562640,12100 MEMPHIS AV,2022-02-07T04:00:00Z
924488,1700 VINEYARD AV,2024-02-11T12:20:00Z
369563,1700 VINEYARD AV,2021-03-06T09:35:00Z
452394,1700 VINEYARD AV,2022-04-15T20:00:00Z
528852,1700 VINEYARD AV,2022-12-17T12:30:00Z
67226,4400 STANSBURY AV,2020-02-15T09:00:00Z
550121,3900 EAGLE ROCK BL,2022-03-11T10:21:00Z
750887,3900 EAGLE ROCK BL,2023-12-09T14:50:00Z
522777,3900 EAGLE ROCK BL,2022-09-11T21:00:00Z
212914,3900 EAGLE ROCK BL,2021-02-16T08:05:00Z
551062,3900 EAGLE ROCK BL,2022-05-16T20:50:00Z
627634,3600 NORTON AV,2022-02-18T15:10:00Z
799032,500 W 85TH ST,2023-12-10T11:00:00Z
549336,500 W 85TH ST,2022-02-21T23:00:00Z
850726,1100 S SANTEE ST,2023-04-29T09:40:00Z
368549,600 E 81ST ST,2021-07-30T06:30:00Z
411896,600 E 81ST ST,2022-11-08T07:00:00Z
93797,800 E 95TH ST,2020-07-15T18:15:00Z
976843,22000 SCHOOLCRAFT ST,2023-05-17T21:00:00Z
574463,1200 S MESA ST,2022-06-03T17:00:00Z
666420,400 W MANCHESTER AV,2023-12-08T08:00:00Z
832564,7800 CROCKER ST,2023-03-28T20:00:00Z
712592,7800 CROCKER ST,2023-09-01T22:07:00Z
179745,7800 CROCKER ST,2020-07-21T19:00:00Z
465666,600 W 45TH ST,2022-04-04T01:30:00Z
529252,600 W 45TH ST,2022-12-10T13:50:00Z
470948,15800 SAN FERNANDO MISSION BL,2022-07-29T17:00:00Z
221748,6800 RESEDA BL,2021-06-28T09:10:00Z
218376,6800 RESEDA BL,2021-04-25T03:50:00Z
922587,6800 RESEDA BL,2024-04-14T19:00:00Z
119561,6800 RESEDA BL,2020-05-01T23:20:00Z
209141,3100 E 3RD ST,2021-03-27T07:00:00Z
701530,9500 OWENSMOUTH AV,2023-04-26T19:00:00Z
394853,9500 OWENSMOUTH AV,2021-01-20T11:19:00Z
186651,3000 PATRICIA AV,2020-02-14T18:40:00Z
168359,6300 CRENSHAW BL,2020-11-02T10:00:00Z
58685,6300 CRENSHAW BL,2020-04-13T12:00:00Z
947868,6300 CRENSHAW BL,2024-03-23T01:30:00Z
972893,6300 CRENSHAW BL,2022-06-09T23:50:00Z
332612,6300 CRENSHAW BL,2021-02-13T12:00:00Z
581131,1400 E 45TH ST,2022-04-01T07:00:00Z
810061,13400 ALBERS ST,2023-06-17T19:00:00Z
653957,6400 W SUNSET BL,2023-01-21T00:01:00Z
639532,6400 W SUNSET BL,2022-11-27T07:55:00Z
130481,6400 W SUNSET BL,2020-05-30T10:22:00Z
579346,6400 W SUNSET BL,2022-02-05T21:30:00Z
825186,11400 OXNARD ST,2023-10-25T13:00:00Z
19525,1600 VENICE BL,2020-05-29T19:10:00Z
718087,1600 VENICE BL,2023-12-17T15:40:00Z
781274,1600 VENICE BL,2023-12-17T03:50:00Z
618473,10500 BLYTHE AV,2022-01-24T11:40:00Z
573062,3400 W 8TH ST,2022-03-31T13:00:00Z
129548,3400 W 8TH ST,2020-12-21T20:00:00Z
47921,3400 W 8TH ST,2020-04-14T23:05:00Z
395322,1100 S LA CIENEGA BL,2021-12-11T19:00:00Z
967968,1100 S LA CIENEGA BL,2021-04-02T08:56:00Z
144890,600 S ARDMORE AV,2020-12-07T01:20:00Z
748414,600 S ARDMORE AV,2023-01-22T01:00:00Z
629341,600 S ARDMORE AV,2022-11-22T12:26:00Z
692215,600 S ARDMORE AV,2023-07-22T08:15:00Z
483840,400 E 119TH ST,2022-01-30T14:20:00Z
107757,400 E 119TH ST,2020-07-19T02:00:00Z
105685,5600 ALDEA AV,2020-06-09T18:00:00Z
475940,1500 ROCKWOOD ST,2022-12-18T10:00:00Z
517740,1500 ROCKWOOD ST,2022-07-27T13:25:00Z
695473,800 N LA JOLLA AV,2023-01-05T13:56:00Z
435430,1000 S HILL ST,2022-01-28T22:00:00Z
429850,1000 S HILL ST,2022-01-16T01:25:00Z
520418,1000 S HILL ST,2022-06-11T02:05:00Z
802232,1000 S HILL ST,2023-12-14T15:45:00Z
61246,7300 VALMONT ST,2020-10-14T17:00:00Z
724517,15100 COHASSET ST,2023-01-21T09:00:00Z
445765,6600 W 81ST ST,2022-07-16T02:30:00Z
330996,5300 VILLAGE GR,2021-03-20T12:00:00Z
231249,800 EUCLID AV,2021-01-09T22:00:00Z
838663,800 EUCLID AV,2023-09-12T23:20:00Z
397449,8900 AQUEDUCT AV,2021-10-24T11:13:00Z
75777,12200 HART ST,2020-10-20T21:00:00Z
599149,12200 HART ST,2022-05-07T17:30:00Z
694269,10000 KESTER AV,2023-02-14T00:05:00Z
354615,2700 E 1ST ST,2021-02-19T13:30:00Z
904327,2700 E 1ST ST,2024-02-15T15:40:00Z
715821,2700 E 1ST ST,2023-06-22T13:25:00Z
726106,2700 E 1ST ST,2023-11-03T12:10:00Z
734679,400 E VERNON AV,2023-01-25T08:00:00Z
17142,400 E VERNON AV,2020-07-19T09:35:00Z
363797,5400 SANTA MONICA BL,2021-04-02T08:00:00Z
260803,5400 SANTA MONICA BL,2021-03-28T12:00:00Z
248535,5200 CORINGA DR,2021-11-09T16:00:00Z
599780,100 SWINFORD AV,2022-01-28T16:00:00Z
649856,1000 S GENESEE AV,2023-11-18T16:04:00Z
536967,1000 S GENESEE AV,2022-12-17T18:00:00Z
361974,100 E 82ND PL,2021-03-01T09:12:00Z
58933,4100 AVALON BL,2020-06-30T18:00:00Z
683795,10900 HASKELL AV,2023-03-09T19:45:00Z
815751,10900 HASKELL AV,2023-12-31T20:30:00Z
886806,400 W PACIFIC COAST HY,2024-06-30T11:04:00Z
437120,400 W PACIFIC COAST HY,2022-10-20T14:02:00Z
979554,10900 CANTLAY ST,2023-12-27T07:30:00Z
118281,10900 CANTLAY ST,2020-03-01T05:30:00Z
942911,9800 WHEATLAND AV,2024-02-19T20:00:00Z
606578,800 S SYCAMORE AV,2022-08-05T14:00:00Z
861956,7700 SKYHILL DR,2023-03-30T15:04:00Z
555338,2000 S FLOWER ST,2022-04-30T23:00:00Z
210080,2000 S FLOWER ST,2021-07-16T23:40:00Z
717624,600 W 92ND ST,2023-08-06T20:30:00Z
340259,600 W 92ND ST,2021-09-11T03:00:00Z
701295,600 W 92ND ST,2023-04-24T11:00:00Z
963902,600 W 92ND ST,2020-03-26T19:15:00Z
115074,600 W 92ND ST,2020-02-26T00:15:00Z
484952,600 W 92ND ST,2022-11-26T23:00:00Z
139475,600 W 92ND ST,2020-12-11T16:00:00Z
885598,600 W 92ND ST,2024-01-28T16:00:00Z
506280,600 W 92ND ST,2022-12-26T16:45:00Z
630839,600 W 92ND ST,2022-08-19T02:00:00Z
532648,MARGATE,2022-03-19T06:00:00Z
46835,MARGATE,2020-10-06T19:20:00Z
591822,17300 VANOWEN ST,2022-11-26T18:00:00Z
520267,4800 ELLENWOOD DR,2022-08-21T10:00:00Z
11951,7500 DUNFIELD AV,2020-11-03T01:30:00Z
435489,14300 CHANDLER BL,2022-04-26T01:00:00Z
43837,14300 CHANDLER BL,2020-11-27T21:00:00Z
537043,400 E 101ST ST,2022-09-02T11:00:00Z
441227,400 E 101ST ST,2022-01-05T09:15:00Z
327829,1000 W 25TH ST,2021-01-27T18:00:00Z
972862,1000 W 25TH ST,2022-06-07T14:30:00Z
498627,1600 CASALE RD,2022-03-10T15:30:00Z
386597,22000 VALERIO ST,2021-01-16T22:00:00Z
334874,22000 VALERIO ST,2021-09-19T03:30:00Z
35585,4800 TOPANGA CANYON BL,2020-09-12T16:00:00Z
957021,4800 TOPANGA CANYON BL,2024-02-17T08:00:00Z
447918,4800 TOPANGA CANYON BL,2022-01-18T14:13:00Z
133559,12600 MERCER ST,2020-07-21T14:00:00Z
669458,12600 MERCER ST,2023-09-01T18:00:00Z
761481,4000 MICHAEL AV,2023-07-10T05:11:00Z
454373,2500 ABBOT KINNEY BL,2022-03-31T15:15:00Z
179205,10700 CAMARILLO ST,2020-06-19T21:50:00Z
656645,10700 CAMARILLO ST,2023-08-11T21:00:00Z
643155,5700 WHITNALL HY,2022-11-28T16:20:00Z
797343,6300 S SAN PEDRO ST,2023-12-03T07:06:00Z
344962,11800 PRESTON TRAILS AV,2021-01-20T23:30:00Z
866427,11200 ALVARO ST,2023-03-13T13:30:00Z
871641,11200 ALVARO ST,2023-07-12T15:15:00Z
304251,11200 ALVARO ST,2021-07-21T10:55:00Z
689773,9600 CANOGA AV,2023-10-14T10:45:00Z
456544,9600 CANOGA AV,2022-04-26T18:00:00Z
414733,100 N NORMANDIE AV,2022-04-10T07:00:00Z
727911,100 N NORMANDIE AV,2023-03-10T07:00:00Z
572938,100 N NORMANDIE AV,2022-04-10T16:00:00Z
979185,100 N NORMANDIE AV,2023-11-22T18:30:00Z
92885,100 N NORMANDIE AV,2020-04-22T21:30:00Z
859503,100 N NORMANDIE AV,2023-09-26T02:00:00Z
5016,11400 VISTA DEL MAR,2020-09-23T21:00:00Z
54904,11400 VISTA DEL MAR,2020-12-21T18:30:00Z
482936,11400 VISTA DEL MAR,2022-03-23T20:30:00Z
448368,7000 W SUNSET BL,2022-11-06T17:00:00Z
361073,7000 W SUNSET BL,2021-06-17T10:30:00Z
722142,7000 W SUNSET BL,2023-02-13T17:30:00Z
967641,7000 W SUNSET BL,2021-02-28T14:00:00Z
709009,7000 W SUNSET BL,2023-08-22T20:00:00Z
593522,7000 W SUNSET BL,2022-07-01T03:15:00Z
918537,7000 W SUNSET BL,2024-06-13T13:45:00Z
302582,7000 W SUNSET BL,2021-07-21T13:05:00Z
395337,7000 W SUNSET BL,2021-09-30T20:20:00Z
965862,7000 W SUNSET BL,2020-09-09T12:35:00Z
935333,3500 W ADAMS BL,2024-04-02T20:45:00Z
255706,3500 W ADAMS BL,2021-01-28T13:00:00Z
814106,7900 S NORMANDIE AV,2023-11-12T22:00:00Z
804391,1400 N NORMANDIE AV,2023-01-17T21:45:00Z
681975,1400 N NORMANDIE AV,2023-06-20T12:00:00Z
549259,1400 N NORMANDIE AV,2022-12-22T22:20:00Z
115908,10700 WILSHIRE BL,2020-12-23T09:00:00Z
235551,10700 WILSHIRE BL,2021-10-15T11:55:00Z
414878,10700 WILSHIRE BL,2022-03-29T13:25:00Z
659700,10700 WILSHIRE BL,2023-11-17T15:00:00Z
880131,10700 WILSHIRE BL,2024-01-03T04:00:00Z
542766,10700 WILSHIRE BL,2022-05-24T11:00:00Z
285873,10700 WILSHIRE BL,2021-06-16T07:00:00Z
57382,10700 WILSHIRE BL,2020-05-10T00:15:00Z
352588,14700 NORDHOFF ST,2021-12-28T17:30:00Z
875694,3300 WRIGHTWOOD DR,2023-09-14T18:00:00Z
639849,11100 ALEMANY DR,2022-10-14T17:25:00Z
515574,11700 S MAIN ST,2022-04-17T15:00:00Z
698441,11700 S MAIN ST,2023-01-08T02:50:00Z
883557,900 W 70TH ST,2024-04-26T15:00:00Z
480553,800 W ROSECRANS AV,2022-06-02T19:00:00Z
901853,800 W ROSECRANS AV,2024-01-17T22:35:00Z
66375,800 W ROSECRANS AV,2020-02-10T03:12:00Z
62037,800 W ROSECRANS AV,2020-04-17T17:40:00Z
918511,800 W ROSECRANS AV,2024-02-04T13:20:00Z
44499,16500 TRIBUNE ST,2020-02-02T06:06:00Z
438006,06100 W SUNSET BL,2022-02-23T07:30:00Z
542655,19800 COVELLO ST,2022-03-19T17:00:00Z
596126,2700 RIVERSIDE DR,2022-10-10T16:00:00Z
212867,2700 RIVERSIDE DR,2021-12-03T14:00:00Z
800354,2700 RIVERSIDE DR,2023-05-08T19:30:00Z
882856,700 E EDGEWARE RD,2024-01-15T12:55:00Z
602602,700 E EDGEWARE RD,2022-08-19T22:00:00Z
318505,700 S WESTERN AV,2021-05-21T22:15:00Z
615146,700 S WESTERN AV,2022-06-08T01:20:00Z
2685,700 S WESTERN AV,2020-12-21T19:30:00Z
607643,700 S WESTERN AV,2022-03-26T18:00:00Z
843086,700 S WESTERN AV,2023-11-09T23:00:00Z
787967,700 S WESTERN AV,2023-01-15T12:40:00Z
865746,700 S WESTERN AV,2023-08-19T17:30:00Z
270064,2800 HYPERION AV,2021-02-21T11:20:00Z
467399,4800 NOMAD DR,2022-11-28T16:30:00Z
162886,14500 EVAN WY,2020-04-11T00:30:00Z
95179,14500 EVAN WY,2020-10-19T16:15:00Z
529003,GILMORE ST,2022-06-29T15:00:00Z
367923,9700 MONOGRAM AV,2021-07-01T17:00:00Z
171786,3200 PASADENA AV,2020-05-28T01:00:00Z
255058,900 W 73RD ST,2021-05-15T17:30:00Z
970482,900 W 73RD ST,2021-11-06T13:00:00Z
225514,3100 WASHINGTON BL,2021-10-09T16:00:00Z
528216,3100 WASHINGTON BL,2022-02-05T10:50:00Z
364344,3100 WASHINGTON BL,2021-05-20T18:00:00Z
404356,3100 WASHINGTON BL,2021-10-30T22:45:00Z
786644,2000 S CORNING ST,2023-01-18T20:30:00Z
487796,2000 S CORNING ST,2022-04-11T19:00:00Z
805459,2000 S CORNING ST,2023-06-27T16:00:00Z
601603,6700 MELROSE AV,2022-10-20T16:50:00Z
563813,6700 MELROSE AV,2022-07-10T08:00:00Z
210674,6700 MELROSE AV,2021-06-20T18:00:00Z
244319,25600 SENATOR AV,2021-01-29T20:30:00Z
435758,800 E 92ND ST,2022-04-04T00:29:00Z
269888,800 E 92ND ST,2021-05-15T00:07:00Z
579482,1200 E 115TH ST,2022-08-28T16:00:00Z
535145,1200 E 115TH ST,2022-05-15T01:30:00Z
860435,1200 E 115TH ST,2023-02-02T16:55:00Z
792632,8100 VANALDEN AV,2023-01-08T00:48:00Z
165274,8100 VANALDEN AV,2020-01-24T12:00:00Z
21055,8100 VANALDEN AV,2020-04-14T22:04:00Z
681330,8100 VANALDEN AV,2023-03-06T16:00:00Z
357082,8100 VANALDEN AV,2021-09-20T14:27:00Z
398261,8100 VANALDEN AV,2021-09-11T14:00:00Z
216190,11700 MARIONWOOD DR,2021-07-28T23:55:00Z
890470,13300 VAUGHN ST,2024-04-12T15:00:00Z
73017,1400 LOGAN ST,2020-01-24T13:40:00Z
772907,1400 LOGAN ST,2023-09-05T17:30:00Z
444231,100 N FAIRFAX AV,2022-02-06T13:35:00Z
384382,5200 S NORMANDIE AV,2021-05-24T23:20:00Z
459042,5200 S NORMANDIE AV,2022-03-01T23:00:00Z
43313,13000 BARTO DR,2020-05-15T16:00:00Z
364748,400 W 40TH ST,2021-12-01T22:30:00Z
567927,400 W 40TH ST,2022-11-08T18:00:00Z
639336,21800 VENTURA BL,2022-12-14T17:25:00Z
114785,21800 VENTURA BL,2020-04-28T05:30:00Z
842782,21800 VENTURA BL,2023-08-30T13:10:00Z
447513,21800 VENTURA BL,2022-09-22T03:30:00Z
878905,1800 N BERENDO ST,2024-05-29T17:00:00Z
292828,1800 N BERENDO ST,2021-01-03T19:00:00Z
848870,1800 N BERENDO ST,2023-09-14T20:25:00Z
139773,1600 N ORANGE DR,2020-09-16T17:30:00Z
337895,W OLYMPIC BL,2021-10-24T20:00:00Z
555544,W OLYMPIC BL,2022-12-31T21:30:00Z
92623,800 BARTLETT ST,2020-02-18T18:35:00Z
197002,800 BARTLETT ST,2020-04-16T20:00:00Z
82540,5600 HAROLD WY,2020-02-09T23:00:00Z
544843,5600 HAROLD WY,2022-04-03T15:40:00Z
784052,5600 HAROLD WY,2023-09-11T19:00:00Z
71578,5600 HAROLD WY,2020-08-23T20:00:00Z
600875,1100 S HOOVER ST,2022-11-03T19:00:00Z
855816,7100 STANSBURY AV,2023-02-01T05:00:00Z
518759,7100 STANSBURY AV,2022-11-23T13:38:00Z
933878,8600 LINDLEY AV,2024-02-05T11:45:00Z
835681,8600 LINDLEY AV,2023-01-04T01:15:00Z
195532,8600 LINDLEY AV,2020-02-17T13:30:00Z
420318,8600 LINDLEY AV,2022-07-28T02:35:00Z
866367,15200 VENTURA BL,2023-08-30T08:00:00Z
856893,15200 VENTURA BL,2023-04-26T15:39:00Z
413978,15200 VENTURA BL,2022-07-30T22:00:00Z
915618,600 HARLEM PL,2024-02-16T23:30:00Z
957422,4000 SUTRO AV,2024-03-29T10:00:00Z
333334,1700 S WESTERN AV,2021-04-05T14:30:00Z
425909,1700 S WESTERN AV,2022-06-07T09:45:00Z
642361,1700 S WESTERN AV,2022-05-25T18:22:00Z
849696,8700 GLENOAKS BL,2023-05-26T10:00:00Z
637307,8700 GLENOAKS BL,2022-05-30T03:00:00Z
698218,8700 GLENOAKS BL,2023-08-10T19:30:00Z
774179,8700 GLENOAKS BL,2023-01-14T17:00:00Z
746957,4300 ALLA RD,2023-01-08T01:49:00Z
237167,4300 ALLA RD,2021-03-08T13:00:00Z
712049,4300 ALLA RD,2023-10-03T20:00:00Z
145619,4300 ALLA RD,2020-04-20T10:00:00Z
609264,4300 ALLA RD,2022-02-26T21:00:00Z
65887,600 N FAIRFAX AV,2020-01-28T05:00:00Z
763230,600 N FAIRFAX AV,2023-02-03T19:15:00Z
619076,600 N FAIRFAX AV,2022-04-29T21:00:00Z
110448,600 N FAIRFAX AV,2020-07-22T13:45:00Z
325983,1000 S NORMANDIE AV,2021-12-23T15:30:00Z
224112,1000 S NORMANDIE AV,2021-03-19T12:30:00Z
879563,1000 S NORMANDIE AV,2024-01-16T08:00:00Z
245764,1000 S NORMANDIE AV,2021-12-08T16:00:00Z
80339,13100 ORTLEY PL,2020-06-20T21:00:00Z
909988,1200 N JUNE ST,2024-05-29T16:25:00Z
163752,1200 N JUNE ST,2020-11-13T19:30:00Z
558589,1200 N JUNE ST,2022-09-20T11:00:00Z
212988,1200 N JUNE ST,2021-03-25T17:30:00Z
820427,8500 COLE CREST DR,2023-07-30T13:00:00Z
451955,8500 COLE CREST DR,2022-04-21T13:25:00Z
690011,7600 CORBIN AV,2023-06-06T17:00:00Z
865099,5500 LONG BEACH AV,2023-05-13T10:45:00Z
933400,3000 VERDUGO RD,2024-01-30T12:27:00Z
249129,3000 VERDUGO RD,2021-04-28T21:30:00Z
769853,3000 VERDUGO RD,2023-06-02T00:15:00Z
426218,3600 WYATT WY,2022-10-27T17:00:00Z
296433,700 S HARVARD BL,2021-12-06T10:45:00Z
951474,700 S HARVARD BL,2024-01-12T06:00:00Z
492564,700 S HARVARD BL,2022-04-30T18:30:00Z
945901,7300 HASKELL AV,2024-02-29T03:00:00Z
640495,7300 HASKELL AV,2022-09-02T01:00:00Z
651024,7300 HASKELL AV,2023-11-08T13:30:00Z
311796,7700 VAN NOORD AV,2021-06-18T02:00:00Z
977322,1200 N NEW HAMPSHIRE AV,2023-06-28T20:00:00Z
283083,1200 N NEW HAMPSHIRE AV,2021-08-04T03:45:00Z
975012,400 E 118TH ST,2022-12-10T13:00:00Z
40206,10800 ROSE AV,2020-09-20T00:01:00Z
737292,10800 ROSE AV,2023-10-20T18:30:00Z
385524,10800 ROSE AV,2021-11-08T15:30:00Z
409572,10800 ROSE AV,2022-05-21T16:30:00Z
861304,10800 ROSE AV,2023-12-31T06:45:00Z
273754,CANOGA,2021-08-09T08:05:00Z
508942,CANOGA,2022-03-01T19:25:00Z
123238,CANOGA,2020-06-27T22:30:00Z
843925,4800 AUGUST ST,2023-12-20T14:49:00Z
742219,3500 E 8TH ST,2023-10-09T20:40:00Z
414346,3500 E 8TH ST,2022-02-15T03:00:00Z
679566,3500 E 8TH ST,2023-07-06T23:00:00Z
177039,3700 MONTEREY RD,2020-11-01T23:00:00Z
387233,3700 MONTEREY RD,2021-09-02T00:01:00Z
81981,1000 W TEMPLE ST,2020-06-07T02:47:00Z
605440,EVERGREEN AV,2022-08-25T13:00:00Z
46036,5200 ALHAMBRA AV,2020-07-20T05:30:00Z
941471,HARBOR BL,2024-05-26T12:00:00Z
550425,4600 EAGLE ROCK BL,2022-07-03T04:45:00Z
672009,7500 BAIRD AV,2023-10-04T22:45:00Z
640523,400 N OGDEN DR,2022-02-14T00:10:00Z
901971,400 N OGDEN DR,2024-02-06T12:53:00Z
152895,4600 W 64TH ST,2020-05-25T15:30:00Z
735748,600 N HILL PL,2023-03-01T22:15:00Z
535401,600 N HILL PL,2022-07-01T06:30:00Z
394647,600 N HILL PL,2021-10-11T05:17:00Z
697150,600 N HILL PL,2023-10-19T20:30:00Z
247717,1100 W CRUCES ST,2021-01-20T22:00:00Z
722821,8100 FOOTHILL BL,2023-11-23T04:50:00Z
829725,8100 FOOTHILL BL,2023-07-02T17:30:00Z
791518,8100 FOOTHILL BL,2023-11-06T16:00:00Z
141747,8100 FOOTHILL BL,2020-09-10T16:00:00Z
29519,4400 COLBATH AV,2020-01-22T00:01:00Z
962701,4400 COLBATH AV,2024-02-27T08:26:00Z
13860,00 THORNTON AV,2020-11-04T21:00:00Z
458176,N MARTEL AV,2022-03-16T18:30:00Z
725996,SARAH,2023-03-12T08:10:00Z
621714,100 W 73RD ST,2022-07-31T17:35:00Z
62846,100 W 73RD ST,2020-01-31T02:30:00Z
747928,15200 RUNNYMEDE ST,2023-07-19T23:50:00Z
738156,7800 LINDLEY AV,2023-02-12T23:53:00Z
528013,100 N SWEETZER AV,2022-12-05T22:20:00Z
783866,100 N SWEETZER AV,2023-09-29T09:30:00Z
749516,100 N SWEETZER AV,2023-09-09T19:45:00Z
967760,100 N SWEETZER AV,2021-03-12T04:50:00Z
390358,FENTON AV,2021-12-07T16:55:00Z
7290,FENTON AV,2020-09-01T08:00:00Z
343940,700 E 27TH ST,2021-01-14T19:30:00Z
611459,1400 W 66TH ST,2022-06-01T15:45:00Z
390635,1900 CORDOVA ST,2021-05-09T00:20:00Z
957283,6300 TOPANGA CANYON BL,2024-06-22T19:30:00Z
772168,6300 TOPANGA CANYON BL,2023-03-02T17:00:00Z
421413,6300 TOPANGA CANYON BL,2022-11-18T15:00:00Z
659134,6300 TOPANGA CANYON BL,2023-11-03T11:00:00Z
693535,15500 HART ST,2023-03-26T22:00:00Z
349636,3700 CAZADOR ST,2021-12-13T00:01:00Z
656618,3700 CAZADOR ST,2023-01-21T02:00:00Z
220649,300 W 53RD ST,2021-07-23T12:00:00Z
681524,300 W 53RD ST,2023-06-20T11:50:00Z
47427,300 W 53RD ST,2020-03-11T00:30:00Z
114813,3200 GRANADA ST,2020-01-31T08:00:00Z
